X,Y,Z,Time,Distance,Stability,X_ref,Y_ref,Z_ref
-13.13290282160488,-16.05993965600763,-23.78233166869174,353.58,0.9498487249484449,T1,0.19033769104071602,-2.621200594417715,12.583433599934528
-13.238207572249541,-16.31215849418239,-24.26610583297577,353.59,1.1133227785834252,T1,0.5670802783276306,-3.11414725030084,12.64825392038284
-13.345880510240963,-16.58027546885421,-24.73180645735053,353.6,1.3359607457609193,T1,0.8632168710760965,-4.031528464018041,12.66900932800724
-13.456235716643123,-16.86536543226993,-25.17379404255517,353.61,1.6033033524676081,T1,0.7906514834511669,-5.121159783574467,12.623005127937478
-13.569674104583582,-17.16847159186638,-25.586254287525776,353.62,1.889826845994152,T1,0.5324427558342064,-5.913506374237316,12.588683397289783
-13.686674196381327,-17.4905527093108,-25.963233129531925,353.63,2.170687641630219,T1,-0.14019417468581202,-7.140542905897764,12.594374139615173
-13.807780077106772,-17.83241987395158,-26.298674718286232,353.64,2.4608695958714617,T1,-1.085969546874801,-8.315875257308617,12.723318219445298
-13.933587811862825,-18.19466562638325,-26.586467402259267,353.65,2.725260791692159,T1,-2.2071164696672656,-9.302375720117192,12.992026135012013
-14.064731799664159,-18.577589319541595,-26.820502785437302,353.66,2.964916805755474,T1,-2.999819562738426,-9.783244396054236,13.240221726933711
-14.201872551368332,-18.981123468716007,-26.99475208878074,353.67,3.1775931894783027,T1,-4.178933907526727,-10.153078916373893,13.703167101228106
-14.345687225527714,-19.404766304160564,-27.103362451496064,353.68,3.34267708063012,T1,-5.262905685459097,-10.060094224774495,14.28283090555923
-14.496863950870354,-19.84752566394152,-27.14077355185671,353.69,3.483703187849856,T1,-6.180987849209348,-9.549679676691646,15.011278403817235
-14.656100533985576,-20.307878658569784,-27.101852223556,353.7,3.3668130404734646,T1,-6.677804234054078,-9.039705154300705,15.593246531741508
-14.824107629689168,-20.78375019169383,-26.982039880357082,353.71,3.3412984658841047,T1,-7.224477129226763,-8.144605883879906,16.60125886655055
-15.001615878919154,-21.272511542185594,-26.777504891261156,353.72,3.4444695546785296,T1,-7.500718965874032,-7.244224167144475,17.710787167173873
-15.18938593869129,-21.77099806937465,-26.485289957426243,353.73,3.575507094914624,T1,-7.5159804032263775,-6.716713302966302,18.456908565448067
-15.388219787623209,-22.275543095570907,-26.103443409661516,353.74,3.51023663805681,T1,-7.266987155920691,-6.129375341356805,19.515422971021607
-15.598971237707413,-22.78202354330724,-25.63112348672898,353.75,3.4242367497623234,T1,-6.699526068586002,-5.8687728688667615,20.46016106523202
-15.822553267164945,-23.285912205142008,-25.068666251920543,353.76,3.322592796692013,T1,-5.869813429705537,-5.976437464844343,21.30518072605982
-16.05993965600763,-23.78233166869174,-24.417610823883198,353.77,3.2122285986913925,T1,-5.222035987165685,-6.245413358918895,21.837417546136702
-16.31215849418239,-24.26610583297577,-23.68067969866801,353.78,3.1020103337791256,T1,-4.210331272959438,-6.899687994292862,22.616087005841234
-16.58027546885421,-24.73180645735053,-22.861716446056352,353.79,3.002714985880808,T1,-3.2866986301747363,-7.779621590630864,23.363716184560335
-16.86536543226993,-25.17379404255517,-21.965587129139433,353.8,2.9266885555860025,T1,-2.5997877087205414,-8.795719326693417,24.03828644862489
-17.16847159186638,-25.586254287525776,-20.998054738032586,353.81,2.8869774535446773,T1,-2.3331334693932964,-9.507441651403422,24.42864980623267
-17.4905527093108,-25.963233129531925,-19.96563740589014,353.82,2.8920318019820166,T1,-2.267580555332008,-10.573218506000613,24.92713848243782
-17.83241987395158,-26.298674718286232,-18.875461161314554,353.83,2.7483294628290085,T1,-2.5912920777979087,-11.58232933654122,25.36473760733034
-18.19466562638325,-26.586467402259267,-17.735116664853173,353.84,2.6872830865194874,T1,-2.9820178864138827,-12.192047958170509,25.65593069145031
-18.577589319541595,-26.820502785437302,-16.55252711768668,353.85,2.77269793825024,T1,-3.72583434249506,-12.945142402577167,26.126533688741027
-18.981123468716007,-26.99475208878074,-15.335831725144292,353.86,3.0108396498310053,T1,-4.5069904382273505,-13.385550646866337,26.636283755193546
