sessionState,prevStepMs,sensorLocation,spm,stepCounter,gpsStepLength
200,1773659166070,RIGHT_ANKLE,48.687603,196,0.000000
200,1773659166751,LEFT_ANKLE,48.687603,197,0.000000
200,1773659167340,RIGHT_ANKLE,62.283310,198,0.000000
200,1773659167920,LEFT_ANKLE,79.159744,199,0.000000
200,1773659168514,RIGHT_ANKLE,96.994469,200,0.000000
200,1773659169143,LEFT_ANKLE,99.422386,201,0.000000
200,1773659169684,RIGHT_ANKLE,102.108643,202,0.000000
200,1773659170358,LEFT_ANKLE,99.949287,203,0.000000
200,1773659170995,RIGHT_ANKLE,96.863708,204,0.000000
200,1773659171625,LEFT_ANKLE,94.939705,205,0.000000
200,1773659172264,RIGHT_ANKLE,94.442108,206,0.000000
200,1773659172896,LEFT_ANKLE,94.341644,207,0.000000
200,1773659173482,RIGHT_ANKLE,94.788780,208,0.000000
200,1773659174115,LEFT_ANKLE,94.987183,209,0.000000
200,1773659174702,RIGHT_ANKLE,97.312691,210,0.000000
200,1773659175329,LEFT_ANKLE,97.615051,211,0.000000
200,1773659175875,RIGHT_ANKLE,100.099174,212,0.000000
200,1773659176551,LEFT_ANKLE,97.565056,213,0.000000
200,1773659177141,RIGHT_ANKLE,99.867790,214,0.000000
200,1773659177818,LEFT_ANKLE,95.382027,215,0.000000
200,1773659178455,RIGHT_ANKLE,94.881279,216,0.000000
200,1773659179183,LEFT_ANKLE,90.525063,217,0.000000
200,1773659179770,RIGHT_ANKLE,94.837578,218,0.000000
200,1773659180402,LEFT_ANKLE,92.584839,219,0.000000
200,1773659181040,RIGHT_ANKLE,94.390709,220,0.000000
200,1773659181669,LEFT_ANKLE,94.790031,221,0.000000
200,1773659182257,RIGHT_ANKLE,97.455666,222,0.000000
200,1773659182888,LEFT_ANKLE,95.137787,223,0.000000
200,1773659183474,RIGHT_ANKLE,97.505829,224,0.000000
200,1773659184154,LEFT_ANKLE,97.505829,225,0.000000
200,1773659184790,RIGHT_ANKLE,97.155861,226,0.000000
200,1773659185420,LEFT_ANKLE,94.888298,227,0.000000
200,1773659186012,RIGHT_ANKLE,96.976357,228,0.000000
200,1773659186642,LEFT_ANKLE,94.938606,229,0.000000
200,1773659187280,RIGHT_ANKLE,94.938606,230,0.000000
200,1773659187911,LEFT_ANKLE,95.187782,231,0.000000
200,1773659188498,RIGHT_ANKLE,97.225533,232,0.000000
200,1773659189132,LEFT_ANKLE,94.987495,233,0.000000
200,1773659189717,RIGHT_ANKLE,97.313019,234,0.000000
200,1773659190348,LEFT_ANKLE,97.462990,235,0.000000
200,1773659190935,RIGHT_ANKLE,99.838829,236,0.000000
200,1773659191612,LEFT_ANKLE,97.313019,237,0.000000
200,1773659192205,RIGHT_ANKLE,99.494087,238,0.000000
200,1773659192880,LEFT_ANKLE,95.052162,239,0.000000
200,1773659193475,RIGHT_ANKLE,96.969887,240,0.000000
200,1773659194148,LEFT_ANKLE,92.960754,241,0.000000
200,1773659194789,RIGHT_ANKLE,94.532379,242,0.000000
200,1773659195415,LEFT_ANKLE,92.867821,243,0.000000
200,1773659195960,RIGHT_ANKLE,96.763580,244,0.000000
200,1773659196588,LEFT_ANKLE,94.997261,245,0.000000
200,1773659197177,RIGHT_ANKLE,97.751869,246,0.000000
200,1773659197804,LEFT_ANKLE,97.802673,247,0.000000
200,1773659198448,RIGHT_ANKLE,97.700920,248,0.000000
200,1773659199025,LEFT_ANKLE,97.700920,249,0.000000
200,1773659199619,RIGHT_ANKLE,99.523827,250,0.000000
200,1773659200245,LEFT_ANKLE,97.516846,251,0.000000
200,1773659200882,RIGHT_ANKLE,97.016090,252,0.000000
200,1773659201607,LEFT_ANKLE,97.016090,253,0.000000
200,1773659202146,RIGHT_ANKLE,97.016090,254,0.000000
200,1773659202828,LEFT_ANKLE,92.671570,255,0.000000
200,1773659203465,RIGHT_ANKLE,92.119865,256,0.000000
200,1773659204050,LEFT_ANKLE,94.910728,257,0.000000
200,1773659204633,RIGHT_ANKLE,99.890526,258,0.000000
200,1773659205263,LEFT_ANKLE,97.331238,259,0.000000
200,1773659205854,RIGHT_ANKLE,99.775017,260,0.000000
200,1773659206530,LEFT_ANKLE,99.775017,261,0.000000
200,1773659207121,RIGHT_ANKLE,99.427925,262,0.000000
200,1773659207798,LEFT_ANKLE,95.172768,263,0.000000
200,1773659208388,RIGHT_ANKLE,97.267700,264,0.000000
200,1773659209065,LEFT_ANKLE,92.968842,265,0.000000
200,1773659209656,RIGHT_ANKLE,97.223999,266,0.000000
200,1773659210332,LEFT_ANKLE,92.968842,267,0.000000
200,1773659210923,RIGHT_ANKLE,97.267700,268,0.000000
200,1773659211553,LEFT_ANKLE,95.172768,269,0.000000
200,1773659212189,RIGHT_ANKLE,97.033531,270,0.000000
200,1773659212820,LEFT_ANKLE,94.888298,271,0.000000
200,1773659213459,RIGHT_ANKLE,94.888298,272,0.000000
200,1773659214088,LEFT_ANKLE,94.888298,273,0.000000
200,1773659214726,RIGHT_ANKLE,94.490227,274,0.000000
200,1773659215355,LEFT_ANKLE,94.840179,275,0.000000
200,1773659216044,RIGHT_ANKLE,94.443367,276,0.000000
200,1773659216671,LEFT_ANKLE,94.940956,277,0.000000
200,1773659217262,RIGHT_ANKLE,95.042389,278,0.000000
200,1773659217938,LEFT_ANKLE,93.280220,279,0.000000
200,1773659218480,RIGHT_ANKLE,95.324669,280,0.000000
200,1773659219157,LEFT_ANKLE,95.324669,281,0.000000
200,1773659219748,RIGHT_ANKLE,97.267700,282,0.000000
200,1773659220378,LEFT_ANKLE,95.172768,283,0.000000
200,1773659220964,RIGHT_ANKLE,99.716675,284,0.000000
200,1773659221643,LEFT_ANKLE,95.129066,285,0.000000
200,1773659222282,RIGHT_ANKLE,96.885887,286,0.000000
