sessionState,prevStepMs,sensorLocation,spm,stepCounter,gpsStepLength
200,1773660199083,LEFT_ANKLE,87.723946,440,0.000000
200,1773660199722,RIGHT_ANKLE,89.953087,441,0.000000
200,1773660200403,LEFT_ANKLE,90.209572,442,0.000000
200,1773660200990,RIGHT_ANKLE,92.413513,443,0.000000
200,1773660201715,LEFT_ANKLE,92.413513,444,0.000000
200,1773660202305,RIGHT_ANKLE,94.565788,445,0.000000
200,1773660203032,LEFT_ANKLE,90.853088,446,0.000000
200,1773660203721,RIGHT_ANKLE,90.512085,447,0.000000
200,1773660204396,LEFT_ANKLE,86.243408,448,0.000000
200,1773660205082,RIGHT_ANKLE,87.811729,449,0.000000
200,1773660205762,LEFT_ANKLE,87.593849,450,0.000000
200,1773660206401,RIGHT_ANKLE,88.195915,451,0.000000
200,1773660207079,LEFT_ANKLE,88.539917,452,0.000000
200,1773660207719,RIGHT_ANKLE,90.160286,453,0.000000
200,1773660208393,LEFT_ANKLE,90.422119,454,0.000000
200,1773660208986,RIGHT_ANKLE,92.222496,455,0.000000
200,1773660209758,LEFT_ANKLE,90.422119,456,0.000000
200,1773660210353,RIGHT_ANKLE,94.537041,457,0.000000
200,1773660211077,LEFT_ANKLE,90.911346,458,0.000000
200,1773660211810,RIGHT_ANKLE,88.522888,459,0.000000
200,1773660212442,LEFT_ANKLE,86.555016,460,0.000000
200,1773660213131,RIGHT_ANKLE,88.297455,461,0.000000
200,1773660213853,LEFT_ANKLE,84.352715,462,0.000000
200,1773660214542,RIGHT_ANKLE,85.755981,463,0.000000
200,1773660215175,LEFT_ANKLE,89.650726,464,0.000000
200,1773660215810,RIGHT_ANKLE,89.551208,465,0.000000
200,1773660216534,LEFT_ANKLE,88.224464,466,0.000000
200,1773660217128,RIGHT_ANKLE,92.119225,467,0.000000
200,1773660217851,LEFT_ANKLE,90.754150,468,0.000000
200,1773660218442,RIGHT_ANKLE,92.828613,469,0.000000
200,1773660219119,LEFT_ANKLE,90.874641,470,0.000000
200,1773660219758,RIGHT_ANKLE,94.511040,471,0.000000
200,1773660220484,LEFT_ANKLE,88.503517,472,0.000000
200,1773660221124,RIGHT_ANKLE,92.091003,473,0.000000
200,1773660221903,LEFT_ANKLE,88.340309,474,0.000000
200,1773660222487,RIGHT_ANKLE,90.097107,475,0.000000
200,1773660223261,LEFT_ANKLE,84.638000,476,0.000000
200,1773660223852,RIGHT_ANKLE,90.930748,477,0.000000
200,1773660224530,LEFT_ANKLE,89.179260,478,0.000000
200,1773660225118,RIGHT_ANKLE,97.353081,479,0.000000
200,1773660225848,LEFT_ANKLE,90.736732,480,0.000000
200,1773660226437,RIGHT_ANKLE,97.295326,481,0.000000
200,1773660227161,LEFT_ANKLE,91.078697,482,0.000000
200,1773660227849,RIGHT_ANKLE,90.649933,483,0.000000
200,1773660228625,LEFT_ANKLE,84.091331,484,0.000000
200,1773660229213,RIGHT_ANKLE,90.649933,485,0.000000
200,1773660229943,LEFT_ANKLE,84.091331,486,0.000000
200,1773660230580,RIGHT_ANKLE,87.864204,487,0.000000
200,1773660231257,LEFT_ANKLE,88.336525,488,0.000000
200,1773660231895,RIGHT_ANKLE,92.287231,489,0.000000
200,1773660232576,LEFT_ANKLE,90.258636,490,0.000000
200,1773660233263,RIGHT_ANKLE,90.258636,491,0.000000
200,1773660233894,LEFT_ANKLE,90.258636,492,0.000000
200,1773660234530,RIGHT_ANKLE,92.163078,493,0.000000
200,1773660235255,LEFT_ANKLE,89.927193,494,0.000000
200,1773660235846,RIGHT_ANKLE,92.254341,495,0.000000
200,1773660236620,LEFT_ANKLE,90.728462,496,0.000000
200,1773660237258,RIGHT_ANKLE,90.380707,497,0.000000
200,1773660238036,LEFT_ANKLE,84.773964,498,0.000000
200,1773660238629,RIGHT_ANKLE,90.914574,499,0.000000
200,1773660239398,LEFT_ANKLE,83.195557,500,0.000000
200,1773660239988,RIGHT_ANKLE,91.082581,501,0.000000
200,1773660240714,LEFT_ANKLE,87.282814,502,0.000000
200,1773660241306,RIGHT_ANKLE,95.058807,503,0.000000
200,1773660241985,LEFT_ANKLE,90.787071,504,0.000000
200,1773660242623,RIGHT_ANKLE,94.586823,505,0.000000
200,1773660243352,LEFT_ANKLE,88.351257,506,0.000000
200,1773660244034,RIGHT_ANKLE,90.128563,507,0.000000
200,1773660244761,LEFT_ANKLE,86.290916,508,0.000000
200,1773660245451,RIGHT_ANKLE,85.821342,509,0.000000
200,1773660246131,LEFT_ANKLE,85.821342,510,0.000000
200,1773660246814,RIGHT_ANKLE,87.593597,511,0.000000
200,1773660247493,LEFT_ANKLE,87.679848,512,0.000000
200,1773660248130,RIGHT_ANKLE,88.149422,513,0.000000
200,1773660248808,LEFT_ANKLE,88.365364,514,0.000000
200,1773660249447,RIGHT_ANKLE,90.252502,515,0.000000
200,1773660250125,LEFT_ANKLE,90.295959,516,0.000000
200,1773660250761,RIGHT_ANKLE,92.194603,517,0.000000
200,1773660251494,LEFT_ANKLE,90.295959,518,0.000000
200,1773660252128,RIGHT_ANKLE,92.243965,519,0.000000
200,1773660252901,LEFT_ANKLE,88.230194,520,0.000000
200,1773660253590,RIGHT_ANKLE,87.759247,521,0.000000
200,1773660254268,LEFT_ANKLE,85.811226,522,0.000000
200,1773660254953,RIGHT_ANKLE,87.723183,523,0.000000
200,1773660255683,LEFT_ANKLE,85.621918,524,0.000000
200,1773660256271,RIGHT_ANKLE,87.723183,525,0.000000
200,1773660257047,LEFT_ANKLE,86.092865,526,0.000000
200,1773660257641,RIGHT_ANKLE,90.264374,527,0.000000
200,1773660258366,LEFT_ANKLE,88.653503,528,0.000000
200,1773660259002,RIGHT_ANKLE,92.702782,529,0.000000
200,1773660259731,LEFT_ANKLE,86.467590,530,0.000000
200,1773660260369,RIGHT_ANKLE,90.380707,531,0.000000
200,1773660261142,LEFT_ANKLE,86.369011,532,0.000000
200,1773660261829,RIGHT_ANKLE,87.894890,533,0.000000
200,1773660262555,LEFT_ANKLE,84.095131,534,0.000000
200,1773660263242,RIGHT_ANKLE,85.772369,535,0.000000
200,1773660263971,LEFT_ANKLE,84.095131,536,0.000000
200,1773660264606,RIGHT_ANKLE,85.772369,537,0.000000
200,1773660265338,LEFT_ANKLE,84.095131,538,0.000000
200,1773660266022,RIGHT_ANKLE,85.786690,539,0.000000
200,1773660266698,LEFT_ANKLE,86.260406,540,0.000000
200,1773660267293,RIGHT_ANKLE,90.321625,541,0.000000
200,1773660268016,LEFT_ANKLE,86.488075,542,0.000000
200,1773660268749,RIGHT_ANKLE,86.488075,543,0.000000
200,1773660269383,LEFT_ANKLE,88.794044,544,0.000000
200,1773660270117,RIGHT_ANKLE,86.493385,545,0.000000
200,1773660270845,LEFT_ANKLE,82.420174,546,0.000000
200,1773660271532,RIGHT_ANKLE,83.869743,547,0.000000
200,1773660272257,LEFT_ANKLE,84.170815,548,0.000000
200,1773660272895,RIGHT_ANKLE,84.170815,549,0.000000
200,1773660273671,LEFT_ANKLE,84.170815,550,0.000000
200,1773660274308,RIGHT_ANKLE,88.046242,551,0.000000
200,1773660274986,LEFT_ANKLE,88.432701,552,0.000000
200,1773660275625,RIGHT_ANKLE,92.145386,553,0.000000
200,1773660276352,LEFT_ANKLE,88.307739,554,0.000000
200,1773660276989,RIGHT_ANKLE,92.194603,555,0.000000
200,1773660277716,LEFT_ANKLE,88.307739,556,0.000000
200,1773660278404,RIGHT_ANKLE,87.878990,557,0.000000
200,1773660279131,LEFT_ANKLE,84.090401,558,0.000000
200,1773660279766,RIGHT_ANKLE,87.977264,559,0.000000
200,1773660280453,LEFT_ANKLE,85.692169,560,0.000000
200,1773660281085,RIGHT_ANKLE,89.677917,561,0.000000
200,1773660281863,LEFT_ANKLE,88.118462,562,0.000000
200,1773660282499,RIGHT_ANKLE,92.054688,563,0.000000
900,1773660283224,LEFT_ANKLE,88.144829,564,0.000000
900,1773660283863,RIGHT_ANKLE,90.331657,565,0.000000
900,1773660284592,LEFT_ANKLE,86.319946,566,0.000000
900,1773660285179,RIGHT_ANKLE,90.331657,567,0.000000
900,1773660285905,LEFT_ANKLE,86.433327,568,0.000000
900,1773660286494,RIGHT_ANKLE,92.802979,569,0.000000
900,1773660287319,LEFT_ANKLE,88.938904,570,0.000000
900,1773660288053,RIGHT_ANKLE,88.752014,571,0.000000
